character_id,event_name,event_resourceURI
1009563,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1011230,Inferno,http://gateway.marvel.com/v1/public/events/252
1009581,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009581,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009581,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009581,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1009581,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1011368,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011368,Heroic Age,http://gateway.marvel.com/v1/public/events/287
1011368,Siege,http://gateway.marvel.com/v1/public/events/273
1009568,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1009570,House of M,http://gateway.marvel.com/v1/public/events/251
1009570,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1009570,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009570,X-Men: Schism,http://gateway.marvel.com/v1/public/events/306
1009570,X-Men: Second Coming,http://gateway.marvel.com/v1/public/events/279
1011323,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1011323,House of M,http://gateway.marvel.com/v1/public/events/251
1011323,Onslaught,http://gateway.marvel.com/v1/public/events/154
1011323,X-Men: Schism,http://gateway.marvel.com/v1/public/events/306
1009571,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009571,Civil War,http://gateway.marvel.com/v1/public/events/238
1009571,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009571,Initiative,http://gateway.marvel.com/v1/public/events/255
1009571,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009571,Siege,http://gateway.marvel.com/v1/public/events/273
1009571,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009572,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009572,Armor Wars,http://gateway.marvel.com/v1/public/events/231
1009572,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010345,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009573,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009573,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1010973,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009576,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009576,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009577,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009577,Infinity,http://gateway.marvel.com/v1/public/events/315
1009577,Shadowland,http://gateway.marvel.com/v1/public/events/59
1009577,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009577,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009577,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009578,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009579,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009228,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009228,Initiative,http://gateway.marvel.com/v1/public/events/255
1009228,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009228,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009580,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009580,Civil War,http://gateway.marvel.com/v1/public/events/238
1009580,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009580,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1009580,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009583,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009583,Age of Ultron,http://gateway.marvel.com/v1/public/events/314
1009583,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009583,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009583,Civil War,http://gateway.marvel.com/v1/public/events/238
1009583,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009583,Fall of the Hulks,http://gateway.marvel.com/v1/public/events/297
1009583,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009583,Infinity,http://gateway.marvel.com/v1/public/events/315
1009583,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009583,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009583,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009583,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009583,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009583,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009583,X-Tinction Agenda,http://gateway.marvel.com/v1/public/events/280
1011392,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011392,Fall of the Hulks,http://gateway.marvel.com/v1/public/events/297
1011392,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1011093,War of Kings,http://gateway.marvel.com/v1/public/events/276
1009585,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009585,Civil War,http://gateway.marvel.com/v1/public/events/238
1009585,Initiative,http://gateway.marvel.com/v1/public/events/255
1009585,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009587,Maximum Carnage,http://gateway.marvel.com/v1/public/events/151
1009588,Blood and Thunder,http://gateway.marvel.com/v1/public/events/235
1009588,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1010848,Initiative,http://gateway.marvel.com/v1/public/events/255
1010848,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1017815,Dead No More: The Clone Conspiracy,http://gateway.marvel.com/v1/public/events/332
1009592,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009592,Age of Ultron,http://gateway.marvel.com/v1/public/events/314
1009592,Annihilation,http://gateway.marvel.com/v1/public/events/229
1009592,Blood and Thunder,http://gateway.marvel.com/v1/public/events/235
1009592,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009592,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009592,Inferno,http://gateway.marvel.com/v1/public/events/252
1009592,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009592,Initiative,http://gateway.marvel.com/v1/public/events/255
1009592,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1009592,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009592,Planet Hulk,http://gateway.marvel.com/v1/public/events/212
1009592,Secret Wars (2015),http://gateway.marvel.com/v1/public/events/323
1009592,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009592,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009592,The Thanos Imperative,http://gateway.marvel.com/v1/public/events/294
1009594,Civil War,http://gateway.marvel.com/v1/public/events/238
1010898,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010898,Initiative,http://gateway.marvel.com/v1/public/events/255
1010898,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1011265,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010745,Civil War,http://gateway.marvel.com/v1/public/events/238
1011223,Chaos War,http://gateway.marvel.com/v1/public/events/296
1011223,Fall of the Hulks,http://gateway.marvel.com/v1/public/events/297
1011223,World War Hulks,http://gateway.marvel.com/v1/public/events/60
1009598,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1011157,Annihilation,http://gateway.marvel.com/v1/public/events/229
1009599,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009599,Infinity,http://gateway.marvel.com/v1/public/events/315
1009599,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009599,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009599,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1011057,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011057,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1011057,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1011057,Siege,http://gateway.marvel.com/v1/public/events/273
1011057,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1010761,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009603,War of Kings,http://gateway.marvel.com/v1/public/events/276
1009606,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009606,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009606,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010855,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1010693,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010693,Initiative,http://gateway.marvel.com/v1/public/events/255
1010705,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1010833,Civil War,http://gateway.marvel.com/v1/public/events/238
1010833,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010833,Siege,http://gateway.marvel.com/v1/public/events/273
1010694,Civil War,http://gateway.marvel.com/v1/public/events/238
1010694,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010694,Infinity,http://gateway.marvel.com/v1/public/events/315
1009157,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009157,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009609,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1017603,Dead No More: The Clone Conspiracy,http://gateway.marvel.com/v1/public/events/332
1017603,Spider-Verse,http://gateway.marvel.com/v1/public/events/321
1014858,Onslaught,http://gateway.marvel.com/v1/public/events/154
1016181,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1016181,Spider-Verse,http://gateway.marvel.com/v1/public/events/321
1009610,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009610,Age of Ultron,http://gateway.marvel.com/v1/public/events/314
1009610,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009610,Avengers Disassembled,http://gateway.marvel.com/v1/public/events/234
1009610,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009610,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009610,Civil War,http://gateway.marvel.com/v1/public/events/238
1009610,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009610,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1009610,Dead No More: The Clone Conspiracy,http://gateway.marvel.com/v1/public/events/332
1009610,Enemy of the State,http://gateway.marvel.com/v1/public/events/245
1009610,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009610,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009610,House of M,http://gateway.marvel.com/v1/public/events/251
1009610,Inferno,http://gateway.marvel.com/v1/public/events/252
1009610,Infinity,http://gateway.marvel.com/v1/public/events/315
1009610,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009610,Initiative,http://gateway.marvel.com/v1/public/events/255
1009610,Kraven's Last Hunt,http://gateway.marvel.com/v1/public/events/258
1009610,Maximum Carnage,http://gateway.marvel.com/v1/public/events/151
1010795,Initiative,http://gateway.marvel.com/v1/public/events/255
1009608,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009608,Civil War,http://gateway.marvel.com/v1/public/events/238
1009608,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009608,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009608,Infinity,http://gateway.marvel.com/v1/public/events/315
1009608,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009608,Initiative,http://gateway.marvel.com/v1/public/events/255
1009608,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1009608,Other - Evolve or Die,http://gateway.marvel.com/v1/public/events/266
1009608,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009608,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009608,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009608,Siege,http://gateway.marvel.com/v1/public/events/273
1009608,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1010794,Dead No More: The Clone Conspiracy,http://gateway.marvel.com/v1/public/events/332
1009614,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009614,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009614,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1009614,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1010899,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009616,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009616,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1010860,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010860,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009618,Initiative,http://gateway.marvel.com/v1/public/events/255
1011307,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1010733,Annihilation: Conquest,http://gateway.marvel.com/v1/public/events/293
1010733,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1010733,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1010733,The Thanos Imperative,http://gateway.marvel.com/v1/public/events/294
1009621,War of Kings,http://gateway.marvel.com/v1/public/events/276
1010764,Annihilation,http://gateway.marvel.com/v1/public/events/229
1011084,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1010828,Civil War,http://gateway.marvel.com/v1/public/events/238
1010828,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010828,Siege,http://gateway.marvel.com/v1/public/events/273
1009625,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009625,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009625,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009625,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1009625,X-Men: Battle of the Atom,http://gateway.marvel.com/v1/public/events/316
1010901,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010326,Siege,http://gateway.marvel.com/v1/public/events/273
1009626,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009628,Armor Wars,http://gateway.marvel.com/v1/public/events/231
1009628,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1009629,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009629,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009629,Age of X,http://gateway.marvel.com/v1/public/events/303
1009629,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009629,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009629,Axis,http://gateway.marvel.com/v1/public/events/320
1009629,Civil War,http://gateway.marvel.com/v1/public/events/238
1009629,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009629,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1009629,Enemy of the State,http://gateway.marvel.com/v1/public/events/245
1009629,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009629,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1009629,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009629,House of M,http://gateway.marvel.com/v1/public/events/251
1009629,Inferno,http://gateway.marvel.com/v1/public/events/252
1009629,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009629,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1009629,Initiative,http://gateway.marvel.com/v1/public/events/255
1009629,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009629,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1010979,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1011051,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1011051,X-Men: Second Coming,http://gateway.marvel.com/v1/public/events/279
1009632,Messiah War,http://gateway.marvel.com/v1/public/events/298
1010791,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1010791,Age of X,http://gateway.marvel.com/v1/public/events/303
1010791,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1010791,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1010791,Civil War,http://gateway.marvel.com/v1/public/events/238
1010791,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010791,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010791,House of M,http://gateway.marvel.com/v1/public/events/251
1010791,Initiative,http://gateway.marvel.com/v1/public/events/255
1010791,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1010791,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1010791,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1010791,X-Men: Schism,http://gateway.marvel.com/v1/public/events/306
1009631,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011212,Secret Wars (2015),http://gateway.marvel.com/v1/public/events/323
1009636,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009636,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009636,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009636,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009636,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009636,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1010981,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009638,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009638,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009638,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009638,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1009638,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009638,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009638,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1009638,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009638,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009638,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009638,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1009638,X-Tinction Agenda,http://gateway.marvel.com/v1/public/events/280
1009639,Annihilation,http://gateway.marvel.com/v1/public/events/229
1009639,Annihilation: Conquest,http://gateway.marvel.com/v1/public/events/293
1009639,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1011232,Initiative,http://gateway.marvel.com/v1/public/events/255
1010695,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1011477,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1011477,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009641,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009641,Civil War,http://gateway.marvel.com/v1/public/events/238
1009641,Enemy of the State,http://gateway.marvel.com/v1/public/events/245
1009641,Initiative,http://gateway.marvel.com/v1/public/events/255
1010982,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009643,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009646,Infinity War,http://gateway.marvel.com/v1/public/events/29
1010753,Civil War,http://gateway.marvel.com/v1/public/events/238
1011161,Annihilation,http://gateway.marvel.com/v1/public/events/229
1011149,Annihilation,http://gateway.marvel.com/v1/public/events/229
1010713,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009648,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009648,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009648,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009648,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009648,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009648,Siege,http://gateway.marvel.com/v1/public/events/273
1009650,Initiative,http://gateway.marvel.com/v1/public/events/255
1009650,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1011162,Annihilation,http://gateway.marvel.com/v1/public/events/229
1009651,Annihilation,http://gateway.marvel.com/v1/public/events/229
1011034,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1009652,Annihilation,http://gateway.marvel.com/v1/public/events/229
1009652,Blood and Thunder,http://gateway.marvel.com/v1/public/events/235
1009652,Infinity,http://gateway.marvel.com/v1/public/events/315
1009652,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009652,Original Sin,http://gateway.marvel.com/v1/public/events/319
1009652,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1009652,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009652,The Thanos Imperative,http://gateway.marvel.com/v1/public/events/294
1010359,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010359,Initiative,http://gateway.marvel.com/v1/public/events/255
1010359,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010359,Shadowland,http://gateway.marvel.com/v1/public/events/59
1010715,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010715,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010715,Siege,http://gateway.marvel.com/v1/public/events/273
1010998,Initiative,http://gateway.marvel.com/v1/public/events/255
1010998,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1011216,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1011018,Initiative,http://gateway.marvel.com/v1/public/events/255
1011211,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009660,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009661,Original Sin,http://gateway.marvel.com/v1/public/events/319
1009662,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009662,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009662,Avengers Disassembled,http://gateway.marvel.com/v1/public/events/234
1009662,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009662,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009662,Civil War,http://gateway.marvel.com/v1/public/events/238
1009662,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1009662,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1009662,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009662,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009662,Heroic Age,http://gateway.marvel.com/v1/public/events/287
1009662,Inferno,http://gateway.marvel.com/v1/public/events/252
1009662,Initiative,http://gateway.marvel.com/v1/public/events/255
1009662,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009662,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009662,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009662,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009662,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009662,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009662,Siege,http://gateway.marvel.com/v1/public/events/273
1009664,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009664,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009664,Avengers Disassembled,http://gateway.marvel.com/v1/public/events/234
1009664,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009664,Blood and Thunder,http://gateway.marvel.com/v1/public/events/235
1009664,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009664,Civil War,http://gateway.marvel.com/v1/public/events/238
1009664,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009664,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009664,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009664,Inferno,http://gateway.marvel.com/v1/public/events/252
1009664,Infinity,http://gateway.marvel.com/v1/public/events/315
1009664,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009664,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009664,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1009664,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009664,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1009664,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009664,Original Sin,http://gateway.marvel.com/v1/public/events/319
1009664,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1017576,Monsters Unleashed,http://gateway.marvel.com/v1/public/events/337
1017576,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1010820,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010820,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010820,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010820,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1010885,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009666,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009666,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009667,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1010360,Civil War,http://gateway.marvel.com/v1/public/events/238
1010360,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010360,Enemy of the State,http://gateway.marvel.com/v1/public/events/245
1010360,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010360,House of M,http://gateway.marvel.com/v1/public/events/251
1010360,Infinity,http://gateway.marvel.com/v1/public/events/315
1010360,Initiative,http://gateway.marvel.com/v1/public/events/255
1010360,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1010360,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1010360,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010360,Shadowland,http://gateway.marvel.com/v1/public/events/59
1010360,Siege,http://gateway.marvel.com/v1/public/events/273
1011304,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011304,Fall of the Hulks,http://gateway.marvel.com/v1/public/events/297
1009669,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1011237,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009670,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009670,Civil War,http://gateway.marvel.com/v1/public/events/238
1009670,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009670,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009670,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009670,Initiative,http://gateway.marvel.com/v1/public/events/255
1009670,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009670,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009670,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009670,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009670,Siege,http://gateway.marvel.com/v1/public/events/273
1009670,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1011345,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010669,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009672,Armor Wars,http://gateway.marvel.com/v1/public/events/231
1009672,Crossing,http://gateway.marvel.com/v1/public/events/239
1009673,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009673,Age of X,http://gateway.marvel.com/v1/public/events/303
1009673,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1009624,Civil War,http://gateway.marvel.com/v1/public/events/238
1009624,House of M,http://gateway.marvel.com/v1/public/events/251
1009624,Other - Evolve or Die,http://gateway.marvel.com/v1/public/events/266
1009624,Siege,http://gateway.marvel.com/v1/public/events/273
1011309,House of M,http://gateway.marvel.com/v1/public/events/251
1011309,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009692,Maximum Carnage,http://gateway.marvel.com/v1/public/events/151
1009692,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1010822,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010822,Initiative,http://gateway.marvel.com/v1/public/events/255
1010822,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010822,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1010825,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1010335,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1010335,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1010335,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1010335,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010335,War of Kings,http://gateway.marvel.com/v1/public/events/276
1010369,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010369,Shadowland,http://gateway.marvel.com/v1/public/events/59
1011315,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009682,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009682,Siege,http://gateway.marvel.com/v1/public/events/273
1009683,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009683,Inferno,http://gateway.marvel.com/v1/public/events/252
