character_id,name,description,thumbnail,modified
1011161,Talos,"Born without the ability to shape shift like other Skrulls, Talos became a savage fighter and a decorated military commander.",http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c002f3ec91c0.jpg,1969-12-31T19:00:00-0500
1011149,Tana Nile,,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4c002f68816cd.jpg,1969-12-31T19:00:00-0500
1010713,Tarantula (Luis Alvarez),Alvarez replaced the original Tarantula after his death by the dictatorship Delvadian government.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011854,Tarantula (Maria Vasquez),"Tarantula has a bad attitude, evidenced by her enjoyment of inflicting pain upon her opponents, to the chagrin of her fellow Heroes for Hire.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-27T22:05:20-0400
1009647,Tarot,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009648,Taskmaster,"Taskmaster first exhibited his unusual ability, called ""photographic reflexes,"" which allowed him to mimic the motion of anyone he saw, when he was a young boy.",http://i.annihil.us/u/prod/marvel/i/mg/6/c0/526957dc0c27f.jpg,2016-02-01T14:26:43-0500
1011115,Tattoo,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011896,Taurus (Cornelius van Lunt),"New York businessman Cornelius van Lunt started a lucrative career in legitimate real estate dealing, but he later branched out into various criminal endeavors.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-27T22:16:58-0400
1013504,Technarchy,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-27T22:14:12-0400
1011000,Ted Forrester,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009650,Tempest,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011162,Tenebrous,"Tenebrous has existed in this universe since its infancy, and was imprisoned in the planet Kyln after a battle with Galactus.",http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c002f3b92276.jpg,1969-12-31T19:00:00-0500
1009651,Terrax,"Tyros was once the dictator of the city Lanlak on the planet Birj, where his superhuman ability to command rocks and earth enabled him to overcome all resistance, but his rule of Lanlak came to an end when he was sought by the world-devouring Galactus to serve as his latest Herald.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2011-09-23T11:18:20-0400
1011034,Terror,"In the distant past, Terror battled a green bear-like demon that threatened early mankind, sacrificing his own form to overcome it; he was then cursed to wear its decayed form but gained its power.",http://i.annihil.us/u/prod/marvel/i/mg/2/80/4c0032410b8d8.jpg,1969-12-31T19:00:00-0500
1010819,Texas Twister,,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c0035e44d390.jpg,2010-11-04T16:55:59-0400
1011003,Thaddeus Ross,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2013-08-20T21:16:14-0400
1009652,Thanos,"The Mad Titan Thanos, a melancholy, brooding individual, consumed with the concept of death, sought out personal power and increased strength, endowing himself with cybernetic implants until he became more powerful than any of his brethren.",http://i.annihil.us/u/prod/marvel/i/mg/6/40/5274137e3e2cd.jpg,2016-05-05T15:35:19-0400
1015004,Thanos (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/5317734cbc1d0.jpg,2014-03-05T13:56:27-0500
1011083,The 198,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2013-07-22T14:59:21-0400
1009653,The Anarchist,,http://i.annihil.us/u/prod/marvel/i/mg/1/60/4c003aacdeca9.jpg,2011-02-25T15:50:09-0500
1009654,The Call,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010714,The Captain,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-03-19T12:23:12-0400
1012080,The Collector (Taneleer Tivan),"The Collector is one of the oldest living beings in the universe, having been among the first of the universe's races to become sentient in the wake of the Big Bang.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-18T23:12:01-0400
1011294,The Enforcers,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010728,The Executioner,,http://i.annihil.us/u/prod/marvel/i/mg/e/d0/4ce5a2ab860be.jpg,2011-03-30T16:29:29-0400
1009655,The Fallen,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011219,The Fury,,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c002f0d934b6.jpg,1969-12-31T19:00:00-0500
1010359,The Hand,,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/52bc82337d577.jpg,2013-12-26T14:25:22-0500
1010715,The Hood,,http://i.annihil.us/u/prod/marvel/i/mg/6/90/539a09a2863cf.jpg,2016-05-25T12:01:51-0400
1011295,The Howling Commandos,,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/4ce5a603588f5.jpg,2015-09-30T12:27:59-0400
1014986,The Hunter,,http://i.annihil.us/u/prod/marvel/i/mg/9/60/4cd05f86b27e1.jpg,2010-11-18T15:58:03-0500
1010998,The Initiative,,http://i.annihil.us/u/prod/marvel/i/mg/9/90/52740ddd98c4b.jpg,2013-11-01T16:24:13-0400
1017103,The Leader (HAS),"What the Hulk has in strength, the Leader has in brains. Hulk's arch nemesis was affected by the same Gamma radiation that transformed Bruce Banner; but, instead of Hulk-ified muscles, the Leader got a Hulk-ified head. He's smart, sinister, and obsessed with destroying the Hulk!",http://i.annihil.us/u/prod/marvel/i/mg/5/50/523215acd4a50.jpg,2014-09-30T16:45:05-0400
1011216,The Liberteens,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011215,The Liberty Legion,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011018,The Order,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009656,The Phantom,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009657,The Professor,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011211,The Renegades,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011110,The Santerians,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009658,The Shiver Man,,http://i.annihil.us/u/prod/marvel/i/mg/b/90/4c003aaa26ee9.jpg,1969-12-31T19:00:00-0500
1009659,The Spike,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009660,The Stranger,,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0030fd08ad6.jpg,1969-12-31T19:00:00-0500
1011112,The Twelve,,http://i.annihil.us/u/prod/marvel/i/mg/1/e0/4ce5a4acdfe22.jpg,2012-02-02T14:22:33-0500
1009661,The Watchers,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011181,Thena,"Thena, a second generation Eternal, is the eldest daughter of Zuras, leader of the Eternals of Earth, and Cybele, and although she has lived for more than 4,000 years, she is still considered a young woman by Eternal standards.",http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c002f2a83a8c.jpg,1969-12-31T19:00:00-0500
1009662,Thing,"The radiation that mutated Reed Richards, Sue Storm and Johnny Storm into superhuman beings had also mutated Ben Grimm, transforming him into a grotesque, rock-hided strongman dubbed the Thing.",http://i.annihil.us/u/prod/marvel/i/mg/9/00/527bb4d36b5c2.jpg,2016-05-26T10:23:39-0400
1017313,Thing (Marvel Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/6/20/5239be1a26d18.jpg,2013-09-18T10:52:18-0400
1010983,Thing (Ultimate),"When the time came for Reed Richards to demonstrate his teleportation device, his old friend Ben Grimm was invited to observe, but the device malfunctioned and Ben woke up in Mexico City, transformed into a rocky, brutish Thing.",http://i.annihil.us/u/prod/marvel/i/mg/f/40/4c0032a542533.jpg,2011-07-08T12:40:28-0400
1009664,Thor,"As the Norse God of thunder and lightning, Thor wields one of the greatest weapons ever made, the enchanted hammer Mjolnir. While others have described Thor as an over-muscled, oafish imbecile, he's quite smart and compassionate.  He's self-assured, and he would never, ever stop fighting for a worthwhile cause.",http://i.annihil.us/u/prod/marvel/i/mg/d/d0/5269657a74350.jpg,2020-03-11T10:18:57-0400
1017576,Thor (Goddess of Thunder),"<p class=""Body"">When the Odinson lost his ability to wield Mjolnir, the role of Thor, God of Thunder, was left unoccupied&hellip;albeit for a short time. A mysterious female figure picked up the hammer with ease, changing the inscription to fit her status as the Goddess of Thunder.</p>",http://i.annihil.us/u/prod/marvel/i/mg/4/10/545a857a38f92.jpg,2014-11-17T17:48:24-0500
1017106,Thor (MAA),"Thor is the Asgardian Prince of Thunder, the son of Odin, and the realm's mightiest warrior. He loves the thrill of battle and is always eager to show off his power to the other Avengers, especially the Hulk. Thor's legendary Uru hammer, Mjolnir, gives him the power to control thunder and the ability to fly. He's found a new home on Earth and will defend it as his own... even if he doesn't understand its sayings and customs.",http://i.annihil.us/u/prod/marvel/i/mg/2/03/52321948a51f2.jpg,2015-07-06T18:46:02-0400
1017315,Thor (Marvel Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5239be0b8ecd1.jpg,2013-09-18T10:52:05-0400
1017328,Thor (Marvel War of Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/5239bf547de26.jpg,2013-09-18T10:57:41-0400
1017302,Thor (Marvel: Avengers Alliance),,http://i.annihil.us/u/prod/marvel/i/mg/c/03/5239b58b84821.jpg,2013-09-18T10:15:49-0400
1011025,Thor (Ultimate),"He claims he is the legendary Norse thunder deity Thor, sent to Earth by his father Odin, but official records say he is Thorlief Golmen, who stole his scientist brother Gunnar Golmen's super-soldier technology after suffering a nervous breakdown.",http://i.annihil.us/u/prod/marvel/i/mg/3/80/5317738e6dc12.jpg,2014-03-05T13:58:19-0500
1010820,Thor Girl,"Tarene, aware of her true nature as the Designate, a being foretold to elevate all life to greatness, sought adventure and, using Thor as a template, transformed herself into an Asgardian goddess and journeyed to Earth.",http://i.annihil.us/u/prod/marvel/i/mg/9/e0/526957cdcf6d1.jpg,2013-10-24T13:29:36-0400
1010885,Thunderball,"Dr. Eliot Franklin was a genius-level physicist who was forced to turn to crime and helped form the Wrecking Crew alongside the Wrecker, Bulldozer and Piledriver.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-07-18T11:36:44-0400
1009666,Thunderbird (John Proudstar),"An exceptionally strong and vigorous athlete in his youth, John Proudstar&rsquo;s mutant abilities first manifested when he wrestled a charging bison to save a young girl.",http://i.annihil.us/u/prod/marvel/i/mg/a/f0/4c003aa43b1ec.jpg,2017-08-21T16:59:58-0400
1009667,Thunderbird (Neal Shaara),"Coming from an affluent family and the son of a Calcuttan police chief, Indian national Neal Shaara has not been a follower of Charles Xavier's philosophies for long, but appears to be one of their most dedicated supporters, nonetheless.",http://i.annihil.us/u/prod/marvel/i/mg/b/c0/4c003aa0d9cf9.jpg,1969-12-31T19:00:00-0500
1009668,Thunderbolt (Bill Carver),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1014812,Thunderbolt Ross,,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4ce59e13db02c.jpg,2013-08-20T21:16:17-0400
1010360,Thunderbolts,"After a battle with Onslaught left the world without the majority of the heroes that made it feel safe, Baron Zemo devised a plan like no other in order to rule the world. Zemo gathered Beetle, Fixer, Goliath, Moonstone, and Screaming Mimi, all former members of the Masters of Evil, together to disguise themselves as a new heroic team in order to take advantage of the missing heroes and gain the trust of the authorities and public in general.",http://i.annihil.us/u/prod/marvel/i/mg/b/a0/50fec50a26dc1.jpg,2016-04-11T12:51:01-0400
1011304,Thundra,"Thundra was quite possibly her world's greatest female specimens, and as she won countless battles against the men, she was revered as the Sisterhood's greatest hero.",http://i.annihil.us/u/prod/marvel/i/mg/c/80/4ce5a61df19e5.jpg,2016-02-03T10:48:41-0500
1009669,Tiger Shark,"A champion Olympic swimmer, Todd Arliss earned nearly half million dollars in advances for public exhibitions, but his dreams came crashing down around him when he injured his back and legs while rescuing a man who had fallen overboard from a private craft, sending Arliss into the arms of Dr. Lemuel Dorcas, who used his ""morphotron,"" which could imprint the genetic pattern of an animal onto a human, turning Arliss into a superhuman, amphibious creature.",http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c003a9db2f77.jpg,1969-12-31T19:00:00-0500
1011237,Tiger's Beautiful Daughter,,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4ce5a59d27a81.jpg,2011-05-26T17:53:29-0400
1009670,Tigra (Greer Nelson),"Although she was able to use the cat's-head amulet to change back to her human form, Greer Nelson became so accustomed to and enamored of her feline form that she seldom made the transformation.",http://i.annihil.us/u/prod/marvel/i/mg/3/e0/526957bb909b3.jpg,2013-10-24T13:29:42-0400
1010857,Timeslip,"As a young child, Rina Patel experienced visions of her future, though she eventually learned to control this, triggering visions of specific times, and she realized she was swapping her consciousness across time.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011345,Tinkerer,The Tinkerer is an ordinary man who has an extraordinary talent for anything mechanical.,http://i.annihil.us/u/prod/marvel/i/mg/b/60/4c002e3aaf52e.jpg,1969-12-31T19:00:00-0500
1011960,Tippy Toe,"After the senseless murder of Squirrel Girl’s first partner Monkey Joe, Tippy Toe remained by Squirrel Girl’s side and became her new partner.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2017-08-24T16:56:33-0400
1010669,Titania,"Despondent and hopeless after it was discovered that she was not, in fact, Spider-Woman, Mary MacPherran encountered Doctor Doom, who offered her a chance to become superpowered in exchange for joining his army, to which Mary readily agreed, and Doom transformed her into Titania.",http://i.annihil.us/u/prod/marvel/i/mg/1/20/526957a91a469.jpg,2016-05-25T12:03:41-0400
1009672,Titanium Man (Topolov),,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/528d368ab3f46.jpg,2013-11-20T17:24:25-0500
1009673,Toad,"British-born Mortimer Toynbee, abandoned by his parents so early in childhood that he cannot remember them, was placed in an orphanage where the other children, who regarded him as a freak due to his ugliness, his unusual physique and his leaping ability, continually tormented him.",http://i.annihil.us/u/prod/marvel/i/mg/e/f0/53ad8faa127fa.jpg,2014-06-27T11:37:47-0400
1009674,Toad Men,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011166,Tomas,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009675,Tombstone,"Known as Tombstone, Lonnie Lincoln filed his teeth to points to add to his already intimidating image and honed his fighting skills in numerous street fights.",http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c003a981c496.jpg,2010-11-11T19:26:17-0500
1010328,Tomorrow Man,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009624,Tony Stark,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2016-06-03T13:59:00-0400
1011309,Toro (Thomas Raymond),"As the Torch approached Toro, his presence caused Toro to burst into flame like the Torch himself, but while remaining unharmed, causing the Torch to realize that Toro had the same powers that he himself did.",http://i.annihil.us/u/prod/marvel/i/mg/6/10/4e7a2165364ca.jpg,2011-09-21T13:42:59-0400
1009676,Toxin,NYPD Officer Patrick Mulligan was implanted with a symbiote offspring during a chance encounter with Carnage.,http://i.annihil.us/u/prod/marvel/i/mg/6/30/4c003a94e668a.jpg,1969-12-31T19:00:00-0500
1009692,Toxin (Eddie Brock),,http://i.annihil.us/u/prod/marvel/i/mg/9/80/52bc827d4ed09.jpg,2013-12-26T14:25:51-0500
1010822,Trauma,Terrance Ward was drafted into the Initiative training program because of his telepathic and shape-shifting abilities.,http://i.annihil.us/u/prod/marvel/i/mg/a/00/528d367cdee38.jpg,2013-11-20T17:24:10-0500
1011978,Trevor Fitzroy,"Born 70 years in the future, Fitzroy was a trainee in the X.S.E., but he became Bishop's nemesis after he set up Bishop's sister Shard, and had her killed before fleeing to the 20th century.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-17T13:03:46-0400
1010825,Triathlon,"After being exposed as a steroid user and stripped of his awards, gifted sprinter Delroy Garrett Jr. sought new direction in the Triune Understanding, a philosophical movement that preaches the fulfillment of one's innate potential by balancing various aspects of environment and self, after which he developed a superhuman triple-powered physique, and, believing the Triune teachings had unlocked his latent powers, Garrett became the costumed hero Triathlon and celebrity spokesman for the Triune Understanding.",http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4c7c64195cbb9.jpg,1969-12-31T19:00:00-0500
1009671,Trish Tilby,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010335,Triton,Triton is a member of the Inhumans.,http://i.annihil.us/u/prod/marvel/i/mg/6/90/528d367108dfb.jpg,2013-11-20T17:27:21-0500
1011352,True Believers,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011047,Turbo,"As Turbo, young journalist Michiko Musashi is the latest in a line of heroes who have worn the turbine-powered flying armor.",http://i.annihil.us/u/prod/marvel/i/mg/b/00/4c00322ddea0c.jpg,1969-12-31T19:00:00-0500
1009678,Tusk,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010852,Two-Gun Kid,,http://i.annihil.us/u/prod/marvel/i/mg/9/70/4ce5a390b929b.jpg,2016-02-08T10:48:12-0500
1009679,Tyger Tiger,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010369,Typhoid Mary,"Typhoid Mary, an enemy and former lover of Daredevil with psionic powers, including telekinesis, is also truly gravely mentally ill and not entirely responsible for her actions.",http://i.annihil.us/u/prod/marvel/i/mg/1/f0/4c00390aa2403.jpg,2016-05-02T14:17:11-0400
1009680,Tyrannus,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2011-05-24T16:32:42-0400
1011315,U-Foes,,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c002e56c5cd1.jpg,2011-02-18T17:17:39-0500
1009681,U-Go Girl,"After a failed attempt at starting an acting career, Edie Sawyer turned to a life of crime until she learned of a new media savvy team of superhuman mutants named X-Force, and she decided to become a superhero.",http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c003a91d4fe1.jpg,1969-12-31T19:00:00-0500
1009682,U.S. Agent,"With the end of the Vietnam War, John Walker thought his dreams of becoming a war hero had also ended, until he learned of the Power Broker, who could give anyone superhuman powers, which Walker used to first become Super-Patriot and later, U.S. Agent.",http://i.annihil.us/u/prod/marvel/i/mg/c/90/535febe8b095a.jpg,2014-04-29T14:14:29-0400
1009683,Uatu The Watcher,Uatu grew so fond of the lifeforms he observed that he occasionally violated his vow of non-interference when Earth's existence was threatened.,http://i.annihil.us/u/prod/marvel/i/mg/9/03/5274135912e8d.jpg,2016-05-05T12:16:49-0400
1010358,Ulik,"Ulik was a Rock Troll from the realm known as Nornheim, located underground within the dimension of Asgard.",http://i.annihil.us/u/prod/marvel/i/mg/3/c0/4d3f3b2078758.jpg,2011-05-04T16:54:33-0400
1016825,Ultimate Spider-Man (USM),"For the past year, Peter Parker has been saving New York City from villains as the masked hero, Spider-Man. Facing thugs and evil geniuses alike, he learns how to balance heroics with homework and friends. Despite being a Super Hero, Peter is very much an average 16-year-old.  With the added responsibilities of being Spider-Man, juggling all the aspects of his life will continually challenge him.                                                                 

When S.H.I.E.L.D. Director, Nick Fury, offers Peter the chance to raise his game and become THE ULTIMATE SPIDER-MAN, Midtown High becomes a secret operations base for Spider-Man and other young heroes under the watchful eye of Fury and the schoolâ€™s new principal, Agent Coulson.",http://i.annihil.us/u/prod/marvel/i/mg/2/50/5232171a451bb.jpg,2016-06-02T16:41:54-0400
1010803,Ultimates,,http://i.annihil.us/u/prod/marvel/i/mg/2/04/4dd2e7ded884f.jpg,2013-01-14T23:45:36-0500
1009684,Ultimatum,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011311,Ultimo,"Ultimo was a robotic construct that was developed several thousand years ago on an unknown world, which the Mandarin eventually discovered and claimed as his own creation.",http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c002e5d2432b.jpg,1969-12-31T19:00:00-0500
1011125,Ultra-Adaptoid,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010847,Ultragirl (Earth-93060),,http://i.annihil.us/u/prod/marvel/i/mg/4/30/5269579e423ed.jpg,2013-10-28T13:56:33-0400
1009685,Ultron,"Arguably the greatest and certainly the most horrific creation of scientific genius Dr. Henry Pym, Ultron is a criminally insane rogue sentient robot dedicated to conquest and the extermination of humanity.",http://i.annihil.us/u/prod/marvel/i/mg/3/70/5261a838e93c0.jpg,2016-08-25T16:15:15-0400
1009686,Umar,"Umar and her sibling Dormammu gathered matter to themselves to increase their power, a practice anathema to their fellow Faltine who consider energy to be superior to matter.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2016-06-16T15:20:03-0400
1010862,Unicorn,"Milos Masaryk, a Soviet intelligence agent assigned as a security guard for Anton Vanko, a Soviet inventor who developed the Crimson Dynamo armor, was tasked by the Soviet government to retrieve Vanko after he defected to the United States.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/4c0035bc1dcf1.jpg,2012-07-18T16:51:16-0400
1010985,Union Jack (Brian Falsworth),"Imprisoned in Germany during WWII, Brian Falsworth shared a cell with a German scientist who had tried to recreate the super-soldier serum, but didn't want it to fall into Nazi hands, so he gave his only sample to Brian, who gained enhanced strength, speed, stamina and reflexes.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010696,Union Jack (Joseph Chapman),"Joey Chapman, the new Union Jack continued to fight evil, both alone and as a member of the Knights of Pendragon and the new Invaders.",http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c0038d27694a.jpg,2011-02-17T18:05:22-0500
1010984,Union Jack (Montgomery Falsworth),"During World War I, Lord Montgomery Falsworth was recruited by the British army to become one of the first public superhero champions: Union Jack.",http://i.annihil.us/u/prod/marvel/i/mg/2/10/4c0032a211f54.jpg,2011-02-08T19:12:25-0500
1009687,Unus,"Angelo Unuscione is a mutant whose powers did not surface until adolescence, when he first used them as a school bully and later as a small time criminal before immigrating to America and using his ability to create a virtually impenetrable force field around himself to launch a career as a flamboyant, invincible costumed wrestler known by the stage name of Unus the Untouchable.",http://i.annihil.us/u/prod/marvel/i/mg/6/00/4c003a847f5d2.jpg,1969-12-31T19:00:00-0500
1010987,Unus (Age of Apocalypse),Unus worked for Apocalypse and was sent into Old New York City to search for any remaining humans there and to kill them.,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/536165c7d94ae.jpg,2014-04-30T17:06:44-0400
1010988,Unus (House of M),Unus is an agent for the House of M royal family.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010986,Unus (Ultimate),"Unus worked with the Brotherhood of Mutants and with Magneto directly, projecting Magneto's image to allow him to converse with Charles Xavier without a face-to-face meeting.",http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif,1969-12-31T19:00:00-0500
1009525,Valeria Richards,,http://i.annihil.us/u/prod/marvel/i/mg/3/60/4d541255f088a.jpg,2012-03-02T10:26:15-0500
1017841,Valkyrie (Exiles),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-04T11:57:19-0400
1010350,Valkyrie (Samantha Parrington),"Amora magically transformed Samantha Parrington into a raging, man-hating facsimile of the Asgardian warrior goddess Brunnhilde the Valkyrie, whose form and might Amora could replicate at will, having trapped Brunnhilde's soul in a mystical crystal centuries earlier.",http://i.annihil.us/u/prod/marvel/i/mg/c/00/535fed8a3a00f.jpg,2014-04-29T14:23:28-0400
1011239,Valkyrie (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/4/20/53177396dc74f.jpg,2014-03-05T13:58:33-0500
1011182,Vampiro,"Vampiro, part of the race known as the Eternals, lived on Earth for many years, eventually taking a wife and making a career for himself as a professional wrestler.",http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c002f27b9a1e.jpg,1969-12-31T19:00:00-0500
1011342,Vance Astro,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010989,Vanisher (Age of Apocalypse),Vanisher worked for Apocalypse.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2013-10-18T16:35:15-0400
1011365,Vanisher (Telford Porter),Nothing is known about the Vanisher's past before he embarked on a one-man crime wave of spectacular thefts using his power of self-teleportation.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009689,Vanisher (Ultimate),Vanisher is a mutant with the power to teleport himself and possibly others across an undefined amount of distance who was recruited by Magneto into his Brotherhood of Mutants.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011316,Vapor,"Vapor, along with her brother, was among the small group led by Simon Utrecht to simulate the crash that gave the Fantastic Four their powers, and has remained with the U-Foes ever since.",http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c002e541867f.jpg,2010-11-24T12:46:34-0500
1009690,Vargas,"Vargas claimed that mutants are deviations from the norm, an evolutionary dead end nature explored until it found the true path for the next step in mutant kinds development, the legitimate Homo Sapiens Superior, namely, himself.",http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c003a81cef50.jpg,1969-12-31T19:00:00-0500
1010872,Vector,"Simon Utrecht wanted superhuman powers in order to persue personal power and gain, and commissioned a project that would ultimately simulate the crash that gave the Fantastic Four their powers; he has remained with the U-Foes ever since.",http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0035a7dd04d.jpg,2010-11-24T12:49:04-0500
1011231,Veda,"Magdalena Marie Neuntauben became an accomplished martial artist, then a model, and later an actress, from which she donated all of her proceeds to her charity, which made her a prime candidate for recruitment into the Order.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009691,Vengeance (Michael Badilino),"Michael Badilino became consumed with gaining vengeance on Ghost Rider for what happened to his family, and the demon Mephisto granted him the power with which to do so, transforming him into Vengeance.",http://i.annihil.us/u/prod/marvel/i/mg/3/e0/528d3655b9f06.jpg,2014-04-29T14:10:10-0400
1009663,Venom (Flash Thompson),"Flash Thompson was the high school bully of Peter Parker while also being one of Spider-Man's biggest fans. After losing his legs during military service, he became the new Venom, working as an operative of the United States government.",http://i.annihil.us/u/prod/marvel/i/mg/7/80/5269668c7d5df.jpg,2016-05-25T12:51:24-0400
